Name	UFboot	aLRT	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence
NODE736	9.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564287	0.ANT1	0.999999963556374
NODE737	100.0	89.6	2.344e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864724225	0.ANT1	0.9999999635970107
GCA_009670725.1_ASM967072v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42028	1974	-47	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722861	0.ANT	0.9999999999999999	0.ANT1	0.9999999999999999
GCA_009670815.1_ASM967081v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42014	1972	-49	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722854	0.ANT	0.9999999999999999	0.ANT1	0.9999999999999999
GCA_009667935.1_ASM966793v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42056	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722883	0.ANT	1.0	0.ANT1	1.0
NODE741	11.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564287	0.ANT1	0.999999963556374
NODE742	100.0	73.6	2.344e-07	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864724225	0.ANT1	0.9999999635970107
GCA_009669705.1_ASM966970v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42098	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722915	0.ANT	0.9999999999999999	0.ANT1	0.9999999999999999
GCA_009670995.1_ASM967099v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42003	1967	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722848	0.ANT	0.9999999999999999	0.ANT1	0.9999999999999999
GCA_009670485.1_ASM967048v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42044	1984	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722872	0.ANT	1.0	0.ANT1	1.0
NODE746	12.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864724027	0.ANT1	0.9999999635969651
GCA_000323365.1_ASM32336v1_genomic	NA	NA	2.344e-07	grey	NA	NA	42013	1971	-50	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403002	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670355.1_ASM967035v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42055	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722882	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670675.1_ASM967067v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42029	1980	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722862	0.ANT	1.0	0.ANT1	1.0
GCA_009667945.1_ASM966794v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42051	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722878	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670395.1_ASM967039v1_genomic	NA	NA	2.344e-07	grey	NA	NA	42047	1984	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722875	0.ANT	1.0	0.ANT1	1.0
GCA_009670605.1_ASM967060v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42033	1982	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722864	0.ANT	1.0	0.ANT1	1.0
GCA_009670325.1_ASM967032v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42054	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722881	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670775.1_ASM967077v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42021	1977	-44	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722858	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670715.1_ASM967071v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42022	1977	-44	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722859	0.ANT	0.9999999999999999	0.ANT1	1.0
NODE756	100.0	78.9	2.344e-07	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564093	0.ANT1	0.9999999635563284
NODE757	19.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564286	0.ANT1	0.9999999635563739
NODE758	19.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564092	0.ANT1	0.9999999635563286
NODE759	13.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864404153	0.ANT1	0.9999999635156918
GCA_009667895.1_ASM966789v1_genomic	NA	NA	0.0	grey	NA	NA	42071	1991	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722896	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670515.1_ASM967051v1_genomic	NA	NA	0.0	grey	NA	NA	42042	1983	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722870	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670015.1_ASM967001v1_genomic	NA	NA	0.0	grey	NA	NA	42077	1994	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722900	0.ANT	1.0	0.ANT1	1.0
GCA_009669775.1_ASM966977v1_genomic	NA	NA	0.0	grey	NA	NA	42094	1983	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722914	0.ANT	1.0	0.ANT1	1.0
GCA_009669975.1_ASM966997v1_genomic	NA	NA	0.0	grey	NA	NA	42080	1995	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722903	0.ANT	1.0	0.ANT1	1.0
GCA_009670075.1_ASM967007v1_genomic	NA	NA	0.0	grey	NA	NA	42074	1993	-28	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722898	0.ANT	1.0	0.ANT1	1.0
GCA_009670895.1_ASM967089v1_genomic	NA	NA	0.0	grey	NA	NA	42009	1969	-52	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722851	0.ANT	1.0	0.ANT1	1.0
GCA_009670905.1_ASM967090v1_genomic	NA	NA	0.0	grey	NA	NA	42008	1968	-53	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722850	0.ANT	1.0	0.ANT1	1.0
GCA_009670155.1_ASM967015v1_genomic	NA	NA	0.0	grey	NA	NA	42069	1991	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722894	0.ANT	1.0	0.ANT1	1.0
GCA_009670385.1_ASM967038v1_genomic	NA	NA	0.0	grey	NA	NA	42052	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722879	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670565.1_ASM967056v1_genomic	NA	NA	0.0	grey	NA	NA	42039	1983	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722868	0.ANT	1.0	0.ANT1	1.0
NODE771	100.0	87.8	4.689e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864563895	0.ANT1	0.9999999635562828
NODE772	31.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864404155	0.ANT1	0.9999999635156918
NODE773	9.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564091	0.ANT1	0.9999999635563285
NODE774	19.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564286	0.ANT1	0.999999963556374
NODE775	100.0	93.1	2.344e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564483	0.ANT1	0.9999999635564198
GCA_009669625.1_ASM966962v1_genomic	NA	NA	0.0	grey	NA	NA	42116	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722921	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670045.1_ASM967004v1_genomic	NA	NA	0.0	grey	NA	NA	42078	1995	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722901	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009669935.1_ASM966993v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42081	1995	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722904	0.ANT	1.0	0.ANT1	1.0
GCA_009670665.1_ASM967066v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42032	1981	-40	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722863	0.ANT	1.0	0.ANT1	1.0
GCA_009670055.1_ASM967005v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42075	1993	-28	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722899	0.ANT	1.0	0.ANT1	1.0
NODE781	100.0	96.1	4.689e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564286	0.ANT1	0.9999999635563739
NODE782	34.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864724225	0.ANT1	0.9999999635970106
GCA_009669635.1_ASM966963v1_genomic	NA	NA	2.344e-07	grey	NA	NA	42113	2003	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722919	0.ANT	0.9999999999999999	0.ANT1	0.9999999999999999
GCA_009669675.1_ASM966967v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42114	2004	-17	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722920	0.ANT	0.9999999999999999	0.ANT1	0.9999999999999999
GCA_009669825.1_ASM966982v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42090	2001	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722911	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670115.1_ASM967011v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42072	1992	-29	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722897	0.ANT	1.0	0.ANT1	1.0
GCA_009670135.1_ASM967013v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42070	1991	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722895	0.ANT	1.0	0.ANT1	1.0
GCA_009670875.1_ASM967087v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42010	1969	-52	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722852	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009669715.1_ASM966971v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42099	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722916	0.ANT	0.9999999999999999	0.ANT1	1.0
NODE790	9.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864724026	0.ANT1	0.9999999635969651
GCA_009670245.1_ASM967024v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42061	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722888	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670445.1_ASM967044v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42046	1984	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722874	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670475.1_ASM967047v1_genomic	NA	NA	2.344e-07	grey	NA	NA	42043	1983	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722871	0.ANT	0.9999999999999999	0.ANT1	0.9999999999999999
NODE794	33.0	72.3	2.344e-07	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864723879	0.ANT1	0.9999999635955424
GCA_009670415.1_ASM967041v1_genomic	NA	NA	2.344e-07	grey	NA	NA	42050	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722877	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_009670935.1_ASM967093v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42005	1967	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722849	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_000324225.1_ASM32422v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	CMCC49003	1976	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403046	0.ANT	1.0	0.ANT1	1.0
NODE798	100.0	100.0	5.1819e-06	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999785744678	0.ANT1	0.9999991048568811
NODE799	100.0	99.7	2.1099e-06	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864455756	0.ANT1	0.999999962452485
NODE800	35.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564137	0.ANT1	0.9999999635549512
NODE801	21.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864564484	0.ANT1	0.9999999635564178
NODE802	21.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.ANT	0.9999999864724223	0.ANT1	0.9999999635970108
GCA_000323185.1_ASM32318v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	164	1985	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02402992	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_000324205.1_ASM32420v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	CMCC43032	1980	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403045	0.ANT	0.9999999999999999	0.ANT1	1.0
GCA_000324185.1_ASM32418v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	CMCC42007	1967	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403044	0.ANT	1.0	0.ANT1	1.0
GCA_000323425.1_ASM32342v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	42095	2001	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403005	0.ANT	0.9999999999999999	0.ANT1	0.9999999999999999
GCA_000324345.1_ASM32434v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	CMCC8211	1982	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403052	0.ANT	0.9999999999999999	0.ANT1	0.9999999999999999
GCA_000323665.1_ASM32366v1_genomic	NA	NA	2.344e-07	grey	NA	NA	945	1994	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403017	0.ANT	0.9999999999999999	0.ANT1	1.0
NODE809	100.0	100.0	1.42343e-05	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999980603099045	0.PE5	0.9994258091938218
NODE810	100.0	91.9	9.376999999999999e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.999999985226613	0.PE5	0.9999993172380622
NODE811	100.0	95.2	9.376999999999999e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879134172	0.PE5	0.9999999686594312
NODE812	100.0	86.9	4.689e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879171382	0.PE5	0.9999999694004924
NODE813	48.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879171597	0.PE5	0.9999999694013699
GCA_001295025.1_ASM129502v1_genomic	NA	NA	0.0	grey	NA	NA	I-2239	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Microtus	0.PE	0.PE5	SAMN03861510	0.PE	1.0	0.PE5	1.0
GCA_002981955.1_ASM298195v1_genomic	NA	NA	0.0	grey	NA	NA	I-2238	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Microtus	0.PE	0.PE5	SAMN08625965	0.PE	1.0	0.PE5	1.0
GCA_002981925.1_ASM298192v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	I-2236	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Microtus	0.PE	0.PE5	SAMN08625967	0.PE	1.0	0.PE5	0.9999999999999999
GCA_002981895.1_ASM298189v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	I-2231	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Microtus	0.PE	0.PE5	SAMN08625964	0.PE	1.0	0.PE5	0.9999999999999999
GCA_006546745.1_ASM654674v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	I-3269	1990	-31	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Microtus	0.PE	0.PE5	SAMN12138636	0.PE	1.0	0.PE5	0.9999999999999999
NODE819	100.0	85.6	4.689e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879271307	0.PE5	0.9999999686913844
GCA_003122795.1_Y.pestis_I-2422_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	I-2422	1974	-47	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Microtus	0.PE	0.PE5	SAMN08866751	0.PE	1.0	0.PE5	1.0
GCA_006546665.1_ASM654666v1_genomic	NA	NA	2.344e-07	grey	NA	NA	I-3193	1987	-34	Mongolia	Khovd	46.8250388	103.8499736	48.0552065	91.26731219782693	Microtus	0.PE	0.PE5	SAMN12138633	0.PE	1.0	0.PE5	1.0
NODE822	100.0	98.4	1.8755e-06	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999852440217	0.PE5	0.9999993180093508
NODE823	100.0	95.3	7.033e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879134385	0.PE5	0.9999999686603095
NODE824	100.0	94.6	7.033e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879171546	0.PE5	0.9999999694005253
NODE825	100.0	92.1	4.689e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879308521	0.PE5	0.9999999694324455
GCA_000950945.1_ASM95094v1_genomic	NA	NA	2.5787999999999998e-06	grey	NA	NA	I-3189	1986	-35	Mongolia	Omnogovi	46.8250388	103.8499736	49.10457325	91.56421013087612	Microtus	0.PE	0.PE5	SAMN03256423	0.PE	1.0	0.PE5	1.0
GCA_002981915.1_ASM298191v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	I-3190	1986	-35	Mongolia	Ömnögovi	46.8250388	103.8499736	43.282363	104.1133864	Microtus	0.PE	0.PE5	SAMN08625966	0.PE	1.0	0.PE5	1.0
GCA_002981995.1_ASM298199v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	I-2457	1973	-48	Mongolia	Ömnögovi	46.8250388	103.8499736	43.282363	104.1133864	Microtus	0.PE	0.PE5	SAMN08625969	0.PE	1.0	0.PE5	1.0
GCA_006517425.1_ASM651742v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	I-3068	1982	-39	Mongolia	Övörkhangai	46.8250388	103.8499736	45.8297039	102.7237769	Microtus	0.PE	0.PE5	SAMN12131171	0.PE	1.0	0.PE5	0.9999999999999999
GCA_006546725.1_ASM654672v1_genomic	NA	NA	2.3399999999999998e-08	grey	NA	NA	I-3196	1986	-35	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Microtus	0.PE	0.PE5	SAMN12138635	0.PE	1.0	0.PE5	1.0
NODE831	36.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999852275664	0.PE4	0.493218012692713
NODE832	100.0	84.1	3.94e-07	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999878996855	0.PE10	0.477868272340392
NODE833	100.0	100.0	1.2370999999999999e-05	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879033649	0.PE4m	0.47338715422009797
NODE834	100.0	92.8	1.0285e-06	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879033699	0.PE4a	0.46202404087902516
NODE835	100.0	100.0	5.8501e-06	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879033862	0.PE4a	0.9993522276212236
NODE836	100.0	98.5	1.6411e-06	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879171271	0.PE4a	0.9999991893831166
NODE837	11.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879171434	0.PE4a	0.9999999668951466
NODE838	10.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879171271	0.PE4a	0.9999999678291354
NODE839	18.0	0.0	2.3399999999999998e-08	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879034025	0.PE4a	0.9999999677965341
NODE840	77.0	74.3	2.344e-07	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879034187	0.PE4a	0.999999967796571
NODE841	88.0	87.4	5.123e-07	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879171436	0.PE4a	0.999999967830294
NODE842	99.0	93.3	1.1722e-06	red	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.999999987930852	0.PE4a	0.999999967863982
GCA_001972515.1_ASM197251v1_genomic	NA	NA	3.5158999999999997e-06	grey	NA	NA	I-3443	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Microtus	0.PE	0.PE4a	SAMN05521427	0.PE	1.0	0.PE4a	1.0
GCA_002173815.1_ASM217381v1_genomic	NA	NA	5.1569000000000006e-06	grey	NA	NA	I-3442	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Microtus	0.PE	0.PE4a	SAMN05521426	0.PE	1.0	0.PE4a	1.0
GCA_002188775.1_ASM218877v1_genomic	NA	NA	6.2978e-06	grey	NA	NA	I-3519	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Microtus	0.PE	0.PE4a	SAMN05521434	0.PE	0.9999999999999999	0.PE4a	1.0
NODE846	75.0	86.3	4.689e-07	black	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.PE	0.9999999879308358	0.PE4a	0.9999999678639464
GCA_002173805.1_ASM217380v1_genomic	NA	NA	1.08882e-05	grey	NA	NA	I-3446	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Microtus	0.PE	0.PE4a	SAMN05521428	0.PE	0.9999999999999999	0.PE4a	1.0
